2458140.392844 0.000030 -0.100634 0.023315 0.001510 1 2
2458140.392875 0.000030 -0.095645 0.023671 0.002612 1 2
2458140.392905 0.000030 -0.090655 0.024610 0.001105 1 2
2458140.392935 0.000030 -0.085666 0.025096 0.001741 1 2
2458140.392966 0.000030 -0.080677 0.024544 0.001767 1 2
2458140.392997 0.000030 -0.075687 0.024503 0.001719 1 2
2458140.393027 0.000030 -0.070698 0.023171 0.001582 1 2
2458140.393058 0.000030 -0.065709 0.024000 0.001362 1 2
2458140.393088 0.000030 -0.060719 0.025113 0.002094 1 2
2458140.393119 0.000030 -0.055730 0.026921 0.001449 1 2
2458140.393149 0.000030 -0.050741 0.024650 0.001921 1 2
2458140.393179 0.000030 -0.045751 0.024899 0.001121 1 2
2458140.393210 0.000030 -0.040762 0.025992 0.001552 1 2
2458140.393240 0.000030 -0.035773 0.026064 0.001420 1 2
2458140.393271 0.000030 -0.030783 0.025296 0.001545 1 2
2458140.393301 0.000030 -0.025794 0.024412 0.001867 1 2
2458140.393332 0.000030 -0.020805 0.015803 0.005920 1 2
2458140.393362 0.000030 -0.015815 0.002970 0.001357 1 2
2458140.393392 0.000030 -0.010826 0.000913 0.001577 1 2
2458140.393423 0.000030 -0.005837 0.002108 0.001360 1 2
2458140.393453 0.000030 -0.000847 0.002409 0.001648 1 2
2458140.393484 0.000030 0.004142 0.000236 0.001022 1 2
2458140.393514 0.000030 0.009131 0.001141 0.001174 1 2
2458140.393545 0.000030 0.014121 0.001922 0.002077 1 2
2458140.393575 0.000030 0.019110 0.010485 0.004372 1 2
2458140.393605 0.000030 0.024099 0.024179 0.001423 1 2
2458140.393636 0.000030 0.029089 0.028452 0.002101 1 2
2458140.393666 0.000030 0.034078 0.028549 0.001866 1 2
2458140.393697 0.000030 0.039067 0.026082 0.001370 1 2
2458140.393727 0.000030 0.044056 0.027035 0.002512 1 2
2458140.393758 0.000030 0.049046 0.028340 0.001246 1 2
2458140.393788 0.000030 0.054035 0.026503 0.001531 1 2
2458140.393818 0.000030 0.059024 0.026439 0.001861 1 2
2458140.393849 0.000030 0.064014 0.027427 0.001962 1 2
2458140.393879 0.000030 0.069003 0.028152 0.001602 1 2
2458140.393910 0.000030 0.073992 0.027380 0.001725 1 2
2458140.393940 0.000030 0.078982 0.028333 0.001591 1 2
2458140.393971 0.000030 0.083971 0.028349 0.001291 1 2
2458140.394001 0.000030 0.088960 0.029915 0.001743 1 2
2458140.394031 0.000030 0.093950 0.030302 0.001483 1 2
2458140.394062 0.000030 0.098939 0.031140 0.002330 1 2
2458140.394092 0.000030 0.103928 0.027865 0.001138 1 2
2458140.394123 0.000030 0.108918 0.028692 0.002097 1 2
2458140.394153 0.000030 0.113907 0.030889 0.002133 1 2
2458140.394184 0.000030 0.118896 0.027967 0.002166 1 2
2458140.394214 0.000030 0.123886 0.028251 0.001662 1 2
2458140.394244 0.000030 0.128875 0.029453 0.002480 1 2
2458140.394275 0.000030 0.133864 0.028797 0.001318 1 2
2458140.394305 0.000030 0.138854 0.028469 0.001612 1 2
2458140.394336 0.000030 0.143843 0.029026 0.001442 1 2
2458140.394366 0.000030 0.148832 0.029734 0.001675 1 2
2458140.394397 0.000030 0.153822 0.030981 0.001930 1 2
2458140.394427 0.000030 0.158811 0.026858 0.001440 1 2
2458140.394458 0.000030 0.163800 0.028239 0.002130 1 2
2458140.394488 0.000030 0.168790 0.027691 0.002042 1 2
2458140.394518 0.000030 0.173779 0.028809 0.002468 1 2
2458140.394549 0.000030 0.178768 0.026289 0.001211 1 2
2458140.394579 0.000030 0.183758 0.026213 0.002414 1 2
2458140.394610 0.000030 0.188747 0.024377 0.001411 1 2
2458140.394640 0.000030 0.193736 0.023807 0.002165 1 2
2458140.394671 0.000030 0.198726 0.023671 0.001161 1 2
2458140.394701 0.000030 0.203715 0.023618 0.001465 1 2
2458140.394731 0.000030 0.208704 0.025689 0.002192 1 2
2458140.394762 0.000030 0.213694 0.024607 0.001189 1 2
2458140.394792 0.000030 0.218683 0.025469 0.001857 1 2
2458140.394823 0.000030 0.223672 0.024687 0.001713 1 2
2458140.394853 0.000030 0.228661 0.024059 0.001996 1 2
2458140.394884 0.000030 0.233651 0.024248 0.001406 1 2
2458140.394914 0.000030 0.238640 0.024348 0.002701 1 2
2458140.394944 0.000030 0.243629 0.023493 0.001758 1 2
2458140.394975 0.000030 0.248619 0.023030 0.001567 1 2
2458140.395005 0.000030 0.253608 0.023998 0.001607 1 2
2458140.395036 0.000030 0.258597 0.023436 0.001465 1 2
2458140.395066 0.000030 0.263587 0.024318 0.001386 1 2
2458140.395097 0.000030 0.268576 0.024958 0.002483 1 2
2458140.395127 0.000030 0.273565 0.023594 0.001683 1 2
2458140.395157 0.000030 0.278555 0.023482 0.002239 1 2
2458140.395188 0.000030 0.283544 0.022023 0.001401 1 2
2458140.395218 0.000030 0.288533 0.023683 0.001095 1 2
2458140.395249 0.000030 0.293523 0.024384 0.001507 1 2
2458140.395279 0.000030 0.298512 0.025783 0.002439 1 2
2458140.395310 0.000030 0.303501 0.024951 0.001919 1 2
2458140.395340 0.000030 0.308491 0.025978 0.001938 1 2
2458140.395370 0.000030 0.313480 0.026035 0.001431 1 2
2458140.395401 0.000030 0.318469 0.024792 0.001909 1 2
2458140.395431 0.000030 0.323459 0.025541 0.001932 1 2
2458140.395462 0.000030 0.328448 0.024487 0.001845 1 2
2458140.395492 0.000030 0.333437 0.024736 0.001694 1 2
2458140.395523 0.000030 0.338427 0.024571 0.001254 1 2
2458140.395553 0.000030 0.343416 0.025333 0.001564 1 2
2458140.395583 0.000030 0.348405 0.025218 0.001835 1 2
2458140.395614 0.000030 0.353395 0.024042 0.001682 1 2
2458140.395644 0.000030 0.358384 0.025822 0.001906 1 2
2458140.395675 0.000030 0.363373 0.025248 0.001602 1 2
2458140.395705 0.000030 0.368363 0.024967 0.001917 1 2
2458140.395736 0.000030 0.373352 0.026573 0.001800 1 2
2458140.395766 0.000030 0.378341 0.024323 0.002364 1 2
2458140.395796 0.000030 0.383331 0.025036 0.001478 1 2
2458140.395827 0.000030 0.388320 0.025395 0.003071 1 2
2458140.395857 0.000030 0.393309 0.024170 0.002069 1 2
2458140.395888 0.000030 0.398298 0.025586 0.001265 1 2
2458140.395918 0.000030 0.403288 0.025727 0.001751 1 2
2458140.395949 0.000030 0.408277 0.026223 0.002602 1 2
2458140.395979 0.000030 0.413266 0.025723 0.001965 1 2
2458140.396009 0.000030 0.418256 0.025516 0.002028 1 2
2458140.396040 0.000030 0.423245 0.026131 0.002067 1 2
2458140.396070 0.000030 0.428234 0.026350 0.002168 1 2
2458140.396101 0.000030 0.433224 0.027064 0.002550 1 2
2458140.396131 0.000030 0.438213 0.026369 0.002054 1 2
2458140.396162 0.000030 0.443202 0.026644 0.001595 1 2
2458140.396192 0.000030 0.448192 0.027182 0.001372 1 2
2458140.396223 0.000030 0.453181 0.026817 0.001808 1 2
2458140.396253 0.000030 0.458170 0.027134 0.001971 1 2
2458140.396283 0.000030 0.463160 0.027481 0.001442 1 2
2458140.396314 0.000030 0.468149 0.028116 0.002757 1 2
2458140.396344 0.000030 0.473138 0.028027 0.000629 1 2
2458140.396375 0.000030 0.478128 0.027375 0.001905 1 2
2458140.396405 0.000030 0.483117 0.028244 0.001735 1 2
2458140.396436 0.000030 0.488106 0.027205 0.002621 1 2
2458140.396466 0.000030 0.493096 0.026985 0.002682 1 2
2458140.396496 0.000030 0.498085 0.027580 0.001830 1 2
2458140.396527 0.000030 0.503074 0.027849 0.001520 1 2
2458140.396557 0.000030 0.508064 0.027768 0.002131 1 2
2458140.396588 0.000030 0.513053 0.027581 0.002172 1 2
2458140.396618 0.000030 0.518042 0.027508 0.002631 1 2
2458140.396649 0.000030 0.523032 0.026783 0.002152 1 2
2458140.396679 0.000030 0.528021 0.026588 0.001847 1 2
2458140.396709 0.000030 0.533010 0.028329 0.002344 1 2
2458140.396740 0.000030 0.538000 0.027140 0.001593 1 2
2458140.396770 0.000030 0.542989 0.027755 0.002351 1 2
2458140.396801 0.000030 0.547978 0.027771 0.003051 1 2
2458140.396831 0.000030 0.552968 0.026209 0.001767 1 2
2458140.396862 0.000030 0.557957 0.026445 0.001968 1 2
2458140.396892 0.000030 0.562946 0.026906 0.002439 1 2
2458140.396922 0.000030 0.567936 0.027101 0.002779 1 2
2458140.396953 0.000030 0.572925 0.024937 0.002102 1 2
2458140.396983 0.000030 0.577914 0.026485 0.002125 1 2
2458140.397014 0.000030 0.582903 0.026621 0.002042 1 2
2458140.397044 0.000030 0.587893 0.025353 0.002559 1 2
2458140.397075 0.000030 0.592882 0.027033 0.003863 1 2
2458140.397105 0.000030 0.597871 0.027294 0.002058 1 2
2458140.397135 0.000030 0.602861 0.025441 0.001773 1 2
2458140.397166 0.000030 0.607850 0.025529 0.003454 1 2
2458140.397196 0.000030 0.612839 0.025249 0.003750 1 2
2458140.397227 0.000030 0.617829 0.026653 0.002753 1 2
2458140.397257 0.000030 0.622818 0.027366 0.002433 1 2
2458140.397288 0.000030 0.627807 0.025339 0.003336 1 2
2458140.397318 0.000030 0.632797 0.025109 0.002756 1 2
2458140.397348 0.000030 0.637786 0.027448 0.002594 1 2
2458140.397379 0.000030 0.642775 0.027353 0.004072 1 2
2458140.397409 0.000030 0.647765 0.026619 0.001506 1 2
2458140.397440 0.000030 0.652754 0.029114 0.002243 1 2
2458140.397470 0.000030 0.657743 0.029281 0.002989 1 2
